,t,v,throttle,brake
1968,19.68,13.151063919067385,0.826,0.0
1969,19.69,13.152055740356445,0.826,0.0
1970,19.7,13.153042793273926,0.826,0.0
1971,19.71,13.154027938842773,0.826,0.0
1972,19.72,13.155010223388672,0.826,0.0
1973,19.73,13.15598964691162,0.826,0.0
1974,19.74,13.15696620941162,0.826,0.0
1975,19.75,13.157939910888672,0.826,0.0
1976,19.76,13.15891170501709,0.826,0.0
1977,19.77,13.159881591796875,0.826,0.0
1978,19.78,13.160846710205078,0.826,0.0
1979,19.79,13.161808967590332,0.826,0.0
1980,19.8,13.162768363952635,0.826,0.0
1981,19.81,13.163724899291992,0.826,0.0
1982,19.82,13.164679527282715,0.826,0.0
1983,19.83,13.165632247924805,0.826,0.0
1984,19.84,13.166582107543945,0.826,0.0
1985,19.85,13.167529106140135,0.826,0.0
1986,19.86,13.168474197387695,0.826,0.0
1987,19.87,13.169416427612305,0.826,0.0
1988,19.88,13.170354843139648,0.826,0.0
1989,19.89,13.17129135131836,0.826,0.0
1990,19.9,13.17222499847412,0.826,0.0
1991,19.91,13.17315673828125,0.826,0.0
1992,19.92,13.174083709716795,0.826,0.0
1993,19.93,13.175009727478027,0.826,0.0
1994,19.94,13.175931930541992,0.826,0.0
1995,19.95,13.17685317993164,0.826,0.0
1996,19.96,13.177770614624025,0.826,0.0
1997,19.97,13.178686141967773,0.826,0.0
1998,19.98,13.17959976196289,0.826,0.0
1999,19.99,13.180509567260742,0.826,0.0
2000,20.0,13.181418418884276,0.826,0.0
2001,20.01,13.182323455810547,0.826,0.0
2002,20.02,13.1832275390625,0.826,0.0
2003,20.03,13.184127807617188,0.826,0.0
2004,20.04,13.185025215148926,0.826,0.0
2005,20.05,13.185919761657715,0.826,0.0
2006,20.06,13.186811447143555,0.826,0.0
2007,20.07,13.187701225280762,0.826,0.0
2008,20.08,13.188587188720705,0.826,0.0
2009,20.09,13.189471244812012,0.826,0.0
2010,20.1,13.190352439880373,0.826,0.0
2011,20.11,13.191231727600098,0.826,0.0
2012,20.12,13.192108154296875,0.826,0.0
2013,20.13,13.19298267364502,0.826,0.0
2014,20.14,13.193856239318848,0.826,0.0
2015,20.15,13.19472599029541,0.826,0.0
2016,20.16,13.19559383392334,0.826,0.0
2017,20.17,13.196459770202635,0.826,0.0
2018,20.18,13.197322845458984,0.826,0.0
2019,20.19,13.198183059692385,0.826,0.0
2020,20.2,13.199040412902832,0.826,0.0
2021,20.21,13.199894905090332,0.826,0.0
2022,20.22,13.200746536254885,0.826,0.0
2023,20.23,13.2015962600708,0.826,0.0
2024,20.24,13.20244312286377,0.826,0.0
2025,20.25,13.203288078308105,0.826,0.0
2026,20.26,13.204130172729492,0.826,0.0
2027,20.27,13.204971313476562,0.826,0.0
2028,20.28,13.205810546875,0.826,0.0
2029,20.29,13.206645965576172,0.826,0.0
2030,20.3,13.207480430603027,0.826,0.0
2031,20.31,13.208311080932615,0.826,0.0
2032,20.32,13.20914077758789,0.826,0.0
2033,20.33,13.209967613220215,0.826,0.0
2034,20.34,13.21079158782959,0.826,0.0
2035,20.35,13.211613655090332,0.826,0.0
2036,20.36,13.212432861328125,0.826,0.0
2037,20.37,13.213249206542967,0.826,0.0
2038,20.38,13.21406364440918,0.826,0.0
2039,20.39,13.21487522125244,0.826,0.0
2040,20.4,13.21568489074707,0.826,0.0
2041,20.41,13.21649169921875,0.826,0.0
2042,20.42,13.217296600341795,0.826,0.0
2043,20.43,13.218100547790527,0.826,0.0
2044,20.44,13.218900680541992,0.826,0.0
2045,20.45,13.219700813293455,0.826,0.0
2046,20.46,13.220498085021973,0.826,0.0
2047,20.47,13.221292495727539,0.826,0.0
2048,20.48,13.222084999084473,0.826,0.0
2049,20.49,13.222874641418455,0.826,0.0
2050,20.5,13.223661422729492,0.826,0.0
2051,20.51,13.224446296691895,0.826,0.0
2052,20.52,13.22523021697998,0.826,0.0
2053,20.53,13.226011276245115,0.826,0.0
2054,20.54,13.22679042816162,0.826,0.0
2055,20.55,13.227566719055176,0.826,0.0
2056,20.56,13.228341102600098,0.826,0.0
2057,20.57,13.22911262512207,0.826,0.0
2058,20.58,13.229881286621096,0.826,0.0
2059,20.59,13.2306489944458,0.826,0.0
2060,20.6,13.231414794921875,0.826,0.0
2061,20.61,13.232177734375,0.826,0.0
2062,20.62,13.232938766479492,0.826,0.0
2063,20.63,13.233698844909668,0.826,0.0
2064,20.64,13.234455108642578,0.826,0.0
2065,20.65,13.235209465026855,0.826,0.0
2066,20.66,13.2359619140625,0.826,0.0
2067,20.67,13.236712455749512,0.826,0.0
2068,20.68,13.23746109008789,0.826,0.0
2069,20.69,13.23820686340332,0.826,0.0
2070,20.7,13.238950729370115,0.826,0.0
2071,20.71,13.239693641662598,0.826,0.0
2072,20.72,13.240432739257812,0.826,0.0
2073,20.73,13.241171836853027,0.826,0.0
2074,20.74,13.241908073425293,0.826,0.0
2075,20.75,13.242642402648926,0.826,0.0
2076,20.76,13.24337387084961,0.826,0.0
2077,20.77,13.244102478027346,0.826,0.0
2078,20.78,13.244830131530762,0.826,0.0
2079,20.79,13.24555492401123,0.826,0.0
2080,20.8,13.246278762817385,0.826,0.0
2081,20.81,13.247000694274902,0.826,0.0
2082,20.82,13.247719764709473,0.826,0.0
2083,20.83,13.248435974121096,0.826,0.0
2084,20.84,13.249150276184082,0.826,0.0
2085,20.85,13.249862670898438,0.826,0.0
2086,20.86,13.25057315826416,0.826,0.0
2087,20.87,13.251282691955565,0.826,0.0
2088,20.88,13.251989364624025,0.826,0.0
2089,20.89,13.252695083618164,0.826,0.0
2090,20.9,13.253397941589355,0.826,0.0
2091,20.91,13.25409984588623,0.826,0.0
2092,20.92,13.254799842834473,0.826,0.0
2093,20.93,13.255497932434082,0.826,0.0
2094,20.94,13.256193161010742,0.826,0.0
2095,20.95,13.256888389587402,0.826,0.0
2096,20.96,13.25757884979248,0.826,0.0
2097,20.97,13.258268356323242,0.826,0.0
2098,20.98,13.258955955505373,0.826,0.0
2099,20.99,13.25964069366455,0.826,0.0
2100,21.0,13.260323524475098,0.826,0.0
2101,21.01,13.261004447937012,0.826,0.0
2102,21.02,13.261683464050293,0.826,0.0
2103,21.03,13.26236057281494,0.826,0.0
2104,21.04,13.263035774230955,0.826,0.0
2105,21.05,13.26370906829834,0.826,0.0
2106,21.06,13.26438045501709,0.826,0.0
2107,21.07,13.265050888061525,0.826,0.0
2108,21.08,13.265718460083008,0.826,0.0
2109,21.09,13.266385078430176,0.826,0.0
2110,21.1,13.267048835754395,0.826,0.0
2111,21.11,13.267711639404295,0.826,0.0
2112,21.12,13.268373489379885,0.826,0.0
2113,21.13,13.26903247833252,0.826,0.0
2114,21.14,13.26969051361084,0.826,0.0
2115,21.15,13.270346641540527,0.826,0.0
2116,21.16,13.271000862121582,0.826,0.0
2117,21.17,13.271651268005373,0.826,0.0
2118,21.18,13.272299766540527,0.826,0.0
2119,21.19,13.27294635772705,0.826,0.0
2120,21.2,13.27359104156494,0.826,0.0
2121,21.21,13.274234771728516,0.826,0.0
2122,21.22,13.27487564086914,0.826,0.0
2123,21.23,13.275514602661133,0.826,0.0
2124,21.24,13.276153564453125,0.826,0.0
2125,21.25,13.276789665222168,0.826,0.0
2126,21.26,13.277423858642578,0.826,0.0
2127,21.27,13.278057098388672,0.826,0.0
2128,21.28,13.278688430786133,0.826,0.0
2129,21.29,13.279318809509276,0.826,0.0
2130,21.3,13.279946327209473,0.826,0.0
2131,21.31,13.280571937561035,0.826,0.0
2132,21.32,13.28119945526123,0.826,0.0
2133,21.33,13.281822204589846,0.826,0.0
2134,21.34,13.28244400024414,0.826,0.0
2135,21.35,13.283063888549805,0.826,0.0
2136,21.36,13.28368091583252,0.826,0.0
2137,21.37,13.284296989440918,0.826,0.0
2138,21.38,13.284910202026367,0.826,0.0
2139,21.39,13.2855224609375,0.826,0.0
2140,21.4,13.2861328125,0.826,0.0
2141,21.41,13.28674030303955,0.826,0.0
2142,21.42,13.287345886230467,0.826,0.0
2143,21.43,13.28795051574707,0.826,0.0
2144,21.44,13.288553237915039,0.826,0.0
2145,21.45,13.289154052734375,0.826,0.0
2146,21.46,13.289752960205078,0.826,0.0
2147,21.47,13.290350914001465,0.826,0.0
2148,21.48,13.290947914123535,0.826,0.0
2149,21.49,13.291543006896973,0.826,0.0
2150,21.5,13.292136192321776,0.826,0.0
2151,21.51,13.292728424072266,0.826,0.0
2152,21.52,13.293317794799805,0.826,0.0
2153,21.53,13.293906211853027,0.826,0.0
2154,21.54,13.294492721557615,0.826,0.0
2155,21.55,13.29507827758789,0.826,0.0
2156,21.56,13.295660972595215,0.826,0.0
2157,21.57,13.296242713928224,0.826,0.0
2158,21.58,13.296822547912598,0.826,0.0
2159,21.59,13.297399520874025,0.826,0.0
2160,21.6,13.297975540161133,0.826,0.0
2161,21.61,13.298550605773926,0.826,0.0
2162,21.62,13.299124717712402,0.826,0.0
2163,21.63,13.29969596862793,0.826,0.0
2164,21.64,13.30026626586914,0.826,0.0
2165,21.65,13.30083465576172,0.826,0.0
2166,21.66,13.301401138305664,0.826,0.0
2167,21.67,13.301966667175293,0.826,0.0
2168,21.68,13.302529335021973,0.826,0.0
2169,21.69,13.30309009552002,0.826,0.0
2170,21.7,13.303650856018065,0.826,0.0
2171,21.71,13.30420970916748,0.826,0.0
2172,21.72,13.304766654968262,0.826,0.0
2173,21.73,13.30532169342041,0.826,0.0
2174,21.74,13.305875778198242,0.826,0.0
2175,21.75,13.306428909301758,0.826,0.0
2176,21.76,13.306981086730955,0.826,0.0
2177,21.77,13.307530403137207,0.826,0.0
2178,21.78,13.30807876586914,0.826,0.0
2179,21.79,13.308624267578125,0.826,0.0
2180,21.8,13.309168815612793,0.826,0.0
2181,21.81,13.309711456298828,0.826,0.0
2182,21.82,13.310253143310547,0.826,0.0
2183,21.83,13.310792922973633,0.826,0.0
2184,21.84,13.311331748962402,0.826,0.0
2185,21.85,13.311868667602539,0.826,0.0
2186,21.86,13.31240463256836,0.826,0.0
2187,21.87,13.312938690185547,0.826,0.0
2188,21.88,13.313472747802734,0.826,0.0
2189,21.89,13.314003944396973,0.826,0.0
2190,21.9,13.314533233642578,0.826,0.0
2191,21.91,13.315061569213867,0.826,0.0
2192,21.92,13.31558895111084,0.826,0.0
